year,month,rain,press,RH,temp,wind
2022,6,5.369758202,1008.048815,91.65285846,33.20581669,26.83054816
2022,7,9.598728073,1006.820682,94.65955652,31.9491195,28.3424252
2022,8,8.443531584,1007.856231,95.13422599,31.24478188,28.0356069
2022,9,11.33897821,1009.228645,96.32982308,30.38326046,25.75309435
2022,10,3.454603157,1013.162073,90.49489444,30.00714286,26.44175868
2022,11,1.889845865,1012.899103,91.18994584,30.7931456,24.85335938
2022,12,0.001706461,1016.094828,87.24156893,28.01792948,23.42734115
2023,1,0.564419741,1016.884315,85.97388652,28.8351788,16.74738315
2023,2,0.276643152,1015.169991,85.66958331,32.88289972,20.40324532
2023,3,0.44116691,1013.652677,82.98189133,35.27162676,21.84416498
2023,4,1.920014243,1009.576266,81.15814008,38.16076947,25.96344956
2023,5,4.716066021,1008.591856,87.76685732,36.33032126,25.84612751
2023,6,7.304503938,1006.326565,92.45933168,34.44694593,25.37594995
2023,7,7.51124353,1007.013314,92.38613733,33.8072497,25.17665433
2023,8,4.581737382,1008.901728,92.88534402,33.09333011,25.22535592
2023,9,11.68375431,1009.668998,96.66438705,31.69782131,24.58033942
2023,10,5.145337987,1013.233158,94.46444264,32.69361338,24.28664399
2012,1,1.461650223,990.0100998,87.90399824,28.9152741,22.82505809
2012,2,0.313069192,1011.883274,88.36381687,30.98116816,23.92728406
2012,3,0.724190486,1011.809888,85.5040846,32.32153424,25.32792859
2012,4,3.162447479,1010.390231,88.75046467,33.26492494,25.86019091
2012,5,7.496235901,1007.03099,91.5903844,32.82034559,26.23781378
2012,6,3.19137618,1006.263182,89.35388074,32.06327794,26.79116956
2012,7,4.739054054,1006.778123,90.81735861,31.66577468,25.90327048
2012,8,7.349290018,1007.510476,91.37962287,31.15101276,26.29295266
2012,9,7.39677267,1009.655965,95.1710113,30.66957162,26.32948558
2012,10,2.972784222,1012.419485,92.92801404,31.22037545,25.36913441
2012,11,0.980827076,1012.555475,91.89524717,31.41231752,24.88281864
2012,12,0.103384044,1013.786897,89.19289834,30.67648291,23.5739856
2013,1,0.373781719,1015.835254,87.40113622,29.10103276,21.89173789
2013,2,0.136652572,1013.662475,83.62982702,32.10823712,24.2091634
2013,3,0.759665683,1012.210844,82.61955014,34.1327137,25.97617322
2013,4,2.217315255,1009.669671,83.26427108,34.76222906,27.10249306
2013,5,5.005739643,1008.795495,90.07701758,33.79163578,26.97534981
2013,6,4.68801843,1006.716613,91.71903092,32.22636456,26.69472546
2013,7,8.624758782,1006.913471,92.97125189,31.48031258,26.95222084
2013,8,7.123579087,1007.483091,93.3350351,31.1520199,28.65325262
2013,9,10.45742115,1008.980871,96.42250326,30.30124873,28.35228693
2013,10,3.595472505,1012.867069,92.35332145,30.15537606,28.22283503
2013,11,0.354216286,1013.79725,89.95532819,30.22168211,26.9818078
2013,12,0.51366177,1016.788082,88.70771635,26.15477879,22.50748656
2014,1,0.019552884,1018.325247,87.11977639,27.32801348,21.40730792
2014,2,0.23997352,1013.544835,86.2719407,30.80812249,25.80143298
2014,3,1.1270577,1012.851146,85.10221294,33.93973298,28.12356619
2014,4,3.066430675,1010.963443,88.36692493,34.07367172,30.09238666
2014,5,3.457790842,1009.49927,89.13465787,34.13556028,30.88603458
2014,6,5.759260752,1006.415236,91.25842058,33.04157042,30.7735055
2014,7,7.481928879,1007.125421,92.58302953,31.73639538,30.15159059
2014,8,7.205614258,1008.984524,93.68666613,31.51078643,32.33505802
2014,9,8.655399409,1009.71467,95.67484881,31.3014126,31.75327206
2014,10,3.00477242,1013.237294,93.88547495,30.94801983,29.06697672
2014,11,0.694380296,1013.927384,92.91200879,30.99270983,30.61185439
2014,12,0.064647981,1016.853143,85.47018174,28.54030657,25.36280031
2015,1,0.206111859,1017.33908,84.39281154,28.32290845,25.61789877
2015,2,1.043041615,1015.619525,88.00706517,30.59090955,29.04220749
2015,3,1.109560779,1013.668566,86.92786096,33.22819981,28.20709449
2015,4,1.965291931,1011.921388,81.959889,34.36645109,32.66174622
2015,5,3.006285349,1008.967433,87.06529371,34.88812866,31.41106915
2015,6,4.183209332,1008.17988,88.84658155,33.74577104,33.30523407
2015,7,7.614960198,1007.786627,90.88685041,32.03137239,30.72716197
2015,8,6.762667113,1008.644961,94.00106824,31.80794393,31.69867018
2015,9,6.455230977,1010.254826,95.83009234,31.25853787,32.02209807
2015,10,4.176226678,1013.841212,94.63322523,30.51736429,28.7293208
2015,11,0.974604408,1014.086674,92.60022942,31.45416228,30.75443462
2015,12,0.198641474,1016.556802,88.87123094,30.35503942,27.18877698
2016,1,0.778352444,1016.283458,90.59688358,29.73393642,22.35544815
2016,2,0.066484886,1018.302633,81.822278,29.5729559,26.53702469
2016,3,1.03029958,1013.499139,77.69645372,34.04708253,26.72469609
2016,4,2.755939015,1009.806651,77.2314411,36.50898651,29.03163848
2016,5,5.084619899,1009.072938,89.16000052,34.27570201,30.89315266
2016,6,7.195215299,1008.805037,91.80314632,32.64142316,27.5437434
2016,7,7.208611101,1008.54457,95.03871958,31.54348591,26.7987217
2016,8,7.285998707,1006.565383,92.93509903,31.73879258,26.86677702
2016,9,8.812876148,1008.814583,96.16613483,30.65362316,28.47388939
2016,10,3.468580299,1010.231033,95.52944207,30.90677615,26.86478818
2016,11,1.34411561,1013.632939,92.67572646,30.43044044,25.11203691
2016,12,0.066837445,1015.514404,87.73650023,28.85842631,23.21327825
2017,1,0.10749709,1015.1895,86.83084707,29.73772964,24.03371796
2017,2,0.158551919,1016.087429,85.45592576,30.50637405,22.41602266
2017,3,3.293196024,1012.61009,89.24299343,32.43223898,26.82670908
2017,4,1.458590915,1011.524138,87.71801411,33.5030472,27.97314659
2017,5,9.168047686,1009.674859,94.16475986,32.19202093,27.00217714
2017,6,6.336534804,1008.191485,93.70571411,32.02896167,26.21968695
2017,7,11.70764416,1007.772707,95.13418435,30.77953962,25.50797984
2017,8,7.388905537,1007.997641,94.79877992,31.54456026,27.02226216
2017,9,6.864793278,1009.827131,96.29277401,31.56694296,29.33997477
2017,10,5.582571213,1011.863563,93.8413422,30.49010131,24.99306128
2017,11,0.315196363,1013.25532,87.99803179,29.84763194,23.68667995
2017,12,0.186875598,1016.50131,87.56276841,28.05360399,23.60972701
2018,1,0.229411284,1013.835312,88.7812968,29.36894085,25.91563657
2018,2,0.514474997,1015.854824,86.13498203,29.55024055,24.76607826
2018,3,1.49646377,1012.779212,87.95928582,31.83214252,26.71035791
2018,4,3.726947662,1011.902623,89.36813485,32.58921485,27.28719997
2018,5,6.908931494,1010.712566,94.32807544,32.56462924,26.32591517
2018,6,4.991121197,1007.744711,91.59345849,32.25065871,26.22098319
2018,7,7.484421988,1005.765547,92.34547521,30.93784193,25.89293786
2018,8,5.708290657,1006.726808,93.65340609,30.64913701,27.05927257
2018,9,6.06130451,1010.102598,95.56161342,31.57845389,28.74029858
2018,10,1.446552141,1013.625895,92.05258976,31.7043408,25.53758103
2018,11,0.800260664,1014.382563,90.82672941,30.98603701,24.4263772
2018,12,0.425559028,1015.212799,87.7760888,30.41010115,24.34680423
2019,1,0.002850645,1016.726761,84.91687267,29.99567808,26.05270495
2019,2,0.482155511,1014.257432,86.55282642,33.06028887,28.24456174
2019,3,0.756019907,1012.001193,82.02948912,34.49507915,29.76309039
2019,4,2.602894107,1010.275174,86.05749051,35.09540414,30.23543407
2019,5,5.659948139,1008.534588,91.20845054,33.44551967,27.76343286
2019,6,2.45074347,1007.63203,90.67931675,33.29119202,30.44214069
2019,7,4.343375913,1007.475619,89.66095425,32.618783,27.34503974
2019,8,12.70958486,1006.707378,93.44929361,31.1476846,29.96454172
2019,9,9.285921521,1011.150098,94.32063028,30.62361213,28.26563452
2019,10,1.348548532,1012.807564,92.25719066,31.576397,26.06536203
2019,11,0.169333551,1014.364788,88.92781748,30.27941498,26.47633499
2019,12,0.001070047,1016.800904,86.27985303,29.00433001,22.56205792
2020,1,0.081898893,1015.178985,86.7709782,30.71883691,27.41698685
2020,2,0.026791172,1016.428945,81.38565917,31.2439294,26.07698374
2020,3,1.932528465,1012.128127,85.57036024,33.72741257,28.27148496
2020,4,2.585116734,1012.771488,85.22223581,33.58167016,29.52953364
2020,5,4.545841815,1009.415532,87.5316722,34.62719368,28.04681058
2020,6,3.933413086,1008.242961,91.55133604,32.97548351,29.23176415
2020,7,5.545735378,1008.101292,92.64483335,32.76856605,27.0476112
2020,8,7.751784839,1007.445947,94.47562161,31.28729559,29.85746774
2020,9,9.253246329,1009.210037,96.12761168,31.35176394,28.47435316
2020,10,7.046606414,1010.380367,95.45060851,28.18659466,24.94175905
2020,11,0.18995804,1014.807424,89.57811228,29.7346017,26.46153421
2020,12,0.002213413,1015.931886,87.69466082,28.25300604,22.32468602
2021,1,0,1016.559453,86.21578987,27.5856379,23.93675368
2021,2,1.003360616,1014.698416,86.10072584,30.60952631,25.51646397
2021,3,1.458526808,1012.321429,86.32301911,33.30133402,28.75298648
2021,4,5.030735902,1011.395614,90.30306704,33.09578435,25.80062362
2021,5,3.930324725,1009.093811,91.22836254,33.64879575,27.32200706
2021,6,4.829268863,1007.911123,90.73998923,32.96231791,26.25280114
2021,7,5.849689106,1007.100307,92.63474823,31.96091873,27.08677449
2021,8,5.064510631,1008.73179,92.34182522,32.36630788,27.17821253
2021,9,10.92888179,1009.532497,96.98850399,30.35937855,25.13243403
2021,10,5.962627423,1011.140599,94.74584155,30.24113761,26.08980084
2021,11,0.150423543,1013.683311,88.86713012,30.00314231,23.89549337
2021,12,0.107801055,1017.407784,85.99519534,28.37375749,22.74595232
2022,1,0.159775435,1015.028081,88.3827672,30.10730758,23.77268591
2022,2,1.629166115,1014.542121,87.48135054,29.62399579,22.69827623
2022,3,2.626751628,1011.340544,89.2922243,32.80721228,28.57204816
2022,4,2.855327673,1011.563201,87.29800267,32.37150666,25.10567735
2022,5,8.290766504,1008.785434,93.27350882,31.26592346,26.66514362
2022,6,5.573153579,1008.109363,91.65643261,33.18663821,26.50238407
2022,7,9.729972337,1006.914382,94.74648926,31.97275682,27.62126176
2022,8,8.084444164,1007.916948,95.17878202,31.27190048,27.3106466
2022,9,11.55958256,1009.242466,96.45383156,30.41176599,25.62754187
2022,10,3.32694927,1013.090334,90.34684905,29.96856455,25.77054812
2022,11,2.005879488,1012.817903,91.11380995,30.85537039,24.67127279
2022,12,0.0016153,1015.996031,86.91401067,28.05664404,22.8290935
2023,1,0.612215393,1016.733188,85.54427483,28.78801555,16.85052277
2023,2,0.361136366,1015.082417,85.94051671,32.85002022,20.43562686
2023,3,0.442713901,1013.560618,83.30022551,35.21165598,21.8340012
2023,4,2.096331824,1009.582514,81.78587191,38.00571536,25.85178604
2023,5,4.479567299,1008.638791,88.04384005,36.19844941,25.78895122
2023,6,7.543193614,1006.415236,92.39618747,34.353882,25.32491078
2023,7,7.444748819,1007.125421,92.39791355,33.70175311,25.18479904
2023,8,4.679173328,1008.984524,92.78135832,33.1031769,25.2261297
2023,9,11.36426715,1009.71467,96.64623192,31.7041086,24.57668508
2023,10,4.961993029,1013.223884,94.5109842,32.62506456,24.26619255
2012,1,1.186214922,969.1733326,87.36958685,29.41793438,22.36674416
2012,2,0.275717184,1011.469859,87.78352456,31.49772003,23.51713915
2012,3,0.641506364,1011.662821,85.55177381,32.92582482,25.13359679
2012,4,3.174128619,1010.365057,88.92668248,33.89476219,25.7505003
2012,5,6.689156606,1007.10711,91.20910741,33.3437754,26.15838094
2012,6,3.126591004,1006.637415,89.52697384,32.43587698,26.58781204
2012,7,5.327288513,1007.179119,91.17174495,32.03532422,25.73808482
2012,8,6.592294858,1007.953725,91.50685745,31.59704648,26.0015037
2012,9,7.791996787,1009.773986,95.41552031,30.921538,25.85500498
2012,10,4.050943152,1012.439116,93.44319913,31.54902009,24.90802011
2012,11,0.985072815,1012.620531,92.45736753,31.6863944,24.39263938
2012,12,0.097310317,1013.764987,89.58548417,31.03410238,22.93437538
2013,1,0.347805938,1015.690179,87.02574035,29.52727576,21.10420402
2013,2,0.194513391,1013.636245,83.67508093,32.5817883,23.59294118
2013,3,0.692470343,1012.350276,83.0958504,34.59772348,25.56270707
2013,4,3.099938476,1009.633975,83.51730519,35.21940284,26.75819697
2013,5,4.888689234,1008.865826,90.19664956,34.25502791,26.72985773
2013,6,4.355307418,1006.894386,92.2140637,32.54524226,26.36745945
2013,7,7.512171991,1007.208396,92.87180022,31.80396115,26.228459
2013,8,7.620075683,1007.797092,93.277622,31.53779541,28.05912578
2013,9,10.00976085,1009.194078,96.41857312,30.53014995,27.74029056
2013,10,4.776798892,1012.927039,92.57068136,30.23302013,27.09724648
2013,11,0.447520312,1013.788503,90.48033636,30.27612647,26.06199437
2013,12,0.432064992,1016.72873,88.67314051,26.35047616,20.99509846
2014,1,0.032482529,1018.281698,86.39062555,27.71345526,20.10095313
2014,2,0.264791795,1013.427782,86.26269276,31.39108328,24.65226896
2014,3,1.240884608,1012.875895,85.35174282,34.46656167,26.77478977
2014,4,2.995666252,1010.9575,88.49106132,34.40988502,29.31566541
2014,5,3.251535368,1009.591687,89.29736715,34.47026808,29.94888747
2014,6,4.659657558,1006.589241,91.19129818,33.52134519,30.09676636
2014,7,6.814199572,1007.386928,92.20894614,32.30006683,29.1858542
2014,8,6.97949154,1009.216428,93.88947275,31.91635398,31.3442073
2014,9,8.682232252,1009.82592,95.52508,31.64831193,30.78467692
2014,10,3.622293033,1013.283146,94.34591982,31.02978789,27.83105705
2014,11,0.896178293,1013.924896,93.00622194,31.21433151,29.30823616
2014,12,0.082393923,1016.746924,84.87646767,28.75393137,23.79395874
2015,1,0.302567699,1017.273305,84.32292636,28.73457927,24.31717279
2015,2,0.760325282,1015.546408,88.19801546,31.0394888,27.73994356
2015,3,1.092764619,1013.659773,87.87771527,33.83873026,26.93859976
2015,4,2.014447764,1012.007752,83.14785289,34.72249423,31.45594917
2015,5,3.447267277,1009.050368,87.6696335,35.25231532,30.16284742
2015,6,4.605170555,1008.39115,88.87224949,34.11804657,32.20801832
2015,7,7.849573533,1008.001875,90.87349198,32.5555577,29.23767576
2015,8,6.327405765,1008.953775,94.15383455,32.21550012,30.7659591
2015,9,7.040337078,1010.468529,96.11903395,31.52212786,31.15818433
2015,10,4.109078565,1013.896651,95.05344103,30.73344226,27.55102105
2015,11,1.102864895,1014.118212,93.25466894,31.66955112,29.54336013
2015,12,0.275895313,1016.541622,89.65913223,30.68922239,25.67840038
2016,1,0.637938764,1016.253846,91.02468025,30.24008347,21.70133005
2016,2,0.072560138,1018.146579,81.77082474,30.1287895,25.09647868
2016,3,1.53145784,1013.458411,78.21899072,34.67550821,25.45552482
2016,4,2.324939898,1009.937718,77.93575628,37.21092309,27.91192783
2016,5,5.501747893,1009.115982,89.33198696,34.72512272,29.84886006
2016,6,6.439331436,1009.01658,92.00402936,33.04199513,26.76020823
2016,7,7.210771163,1008.858122,95.32851051,31.95992272,25.98830792
2016,8,7.071220463,1006.971139,92.95813396,32.15039573,26.20832233
2016,9,7.599130982,1009.012435,96.42110906,30.98202138,27.94171453
2016,10,3.400857979,1010.388989,96.06546332,31.11009153,25.87013747
2016,11,1.215917879,1013.643322,93.21268908,30.64189688,24.30969558
2016,12,0.097094432,1015.547358,87.87737212,29.01067231,22.20223762
2017,1,0.111937021,1015.140127,87.01157597,30.01586592,22.99999153
2017,2,0.159735462,1016.006735,85.66841654,30.89124672,21.69276061
2017,3,3.518128221,1012.591717,89.8982899,32.92570897,25.62880217
2017,4,1.660890765,1011.564264,88.7557256,33.87882588,26.82344126
2017,5,8.695333552,1009.717137,94.9781745,32.57316338,26.39720235
2017,6,5.606027816,1008.473432,94.39913637,32.47526053,26.06381077
2017,7,10.3657355,1008.243719,95.48764976,31.14840746,25.332775
2017,8,7.564082762,1008.281589,95.17381389,31.926985,26.46570914
2017,9,6.150251183,1010.047045,96.7005274,31.92615299,28.76931786
2017,10,4.987400432,1011.922708,94.55126271,30.69783847,24.67299411
2017,11,0.471160729,1013.292001,89.23419351,29.89641375,23.15113757
2017,12,0.198776616,1016.443298,87.76032733,28.29846979,22.36119874
2018,1,0.308267154,1013.769874,89.49575797,29.76113345,24.5435753
2018,2,0.547258361,1015.783218,86.61495744,30.09526101,23.85410179
2018,3,1.550809545,1012.712817,88.73129115,32.30020836,25.47959491
2018,4,3.53703124,1011.947261,89.936559,32.90454814,26.12757003
2018,5,6.730503728,1010.82681,94.58012653,32.97369018,26.07537933
2018,6,4.326666582,1008.053102,91.40524914,32.61906865,26.10712214
2018,7,6.041773944,1006.263216,91.95627782,31.44516886,25.76506324
2018,8,5.463922206,1007.313789,94.08161116,31.08915329,26.41587341
2018,9,6.179669592,1010.315251,96.35408315,31.87599434,28.09209223
2018,10,1.502536092,1013.627276,92.95386375,32.0091556,25.07206582
2018,11,0.97940025,1014.463407,91.82641284,31.31768283,23.89038957
2018,12,0.557669467,1015.165237,88.52485711,30.7904907,23.38965947
2019,1,0.00249912,1016.660478,85.01325467,30.41090366,24.7779426
2019,2,0.377066876,1014.329642,87.0062684,33.67835571,27.59238165
2019,3,0.585065215,1012.089017,82.33335494,35.05753813,28.07365987
2019,4,2.808173572,1010.428498,87.15949487,35.52098793,29.48870903
2019,5,5.40923805,1008.556592,91.90314569,33.96516558,27.01001776
2019,6,2.549712193,1007.912587,91.76087333,33.67419152,29.81613977
2019,7,4.033148588,1007.925448,89.85127131,33.00348394,26.66087503
2019,8,10.35029764,1007.176346,93.85185099,31.68171344,29.02762343
2019,9,8.812813596,1011.43288,95.22526273,30.84651176,27.69377558
2019,10,1.636635876,1012.861181,93.41093095,31.77463647,25.26214977
2019,11,0.165349348,1014.396565,89.75174627,30.53683301,25.49143033
2019,12,0.000846883,1016.752131,86.12150483,29.39078095,21.32823544
2020,1,0.055663334,1014.967423,86.27546597,31.33626499,26.05286963
2020,2,0.036347172,1016.228151,80.37937623,31.85775138,25.14320839
2020,3,1.849876514,1012.089681,84.90894878,34.42138535,27.15478959
2020,4,2.629986811,1012.590594,84.93615472,34.08450663,28.90517912
2020,5,4.575207087,1009.540843,88.03000027,35.03992913,27.60565415
2020,6,4.03219445,1008.40828,92.30109839,33.37552969,28.87021978
2020,7,6.424919673,1008.317515,92.86443941,33.09890274,26.45015197
2020,8,7.203549767,1007.600341,94.2403162,31.69328088,28.95764675
2020,9,9.598019784,1009.351481,96.43013873,31.7151522,28.04872512
2020,10,7.543705568,1010.482668,96.01127497,28.17909082,24.17953938
2020,11,0.277427415,1014.746043,89.5628983,29.9548064,25.68798467
2020,12,0.002952405,1015.816807,87.1696747,28.50455852,21.31825936
2021,1,0,1016.380319,85.63422948,27.9861565,22.40824356
2021,2,0.866608731,1014.582864,85.24916526,31.1297007,24.54628188
2021,3,1.251033599,1012.278565,85.72776694,33.90700865,27.28653217
2021,4,5.994693149,1011.400648,90.35909398,33.3482635,25.65977735
2021,5,4.087057638,1009.229453,91.39892403,33.89900887,26.77712796
2021,6,4.208750521,1008.188536,90.69302782,33.34127916,26.17431912
2021,7,6.164426419,1007.423595,92.58311465,32.15464936,26.5238881
2021,8,4.685747803,1008.911519,92.85909717,32.56760397,26.55975368
2021,9,11.13797906,1009.611564,97.09859953,30.51709275,24.91163339
2021,10,6.693193638,1011.194807,95.15535552,30.30445474,25.32797408
2021,11,0.224703804,1013.582533,89.10290952,30.03173531,23.31632722
2021,12,0.144013168,1017.346978,85.6408285,28.50084878,21.57200671
2022,1,0.117859827,1015.001676,87.95802717,30.49102386,22.63104717
2022,2,1.924846712,1014.337971,87.26008117,30.03755545,22.20309401
2022,3,2.410159202,1011.296119,89.21625407,33.27152233,27.01917867
2022,4,3.530926123,1011.631816,87.4102369,32.52929488,24.67008891
2022,5,8.603699653,1008.871232,93.27424919,31.45942378,25.98767635
2022,6,5.050162594,1008.36237,91.59043447,33.45850702,26.28293366
2022,7,10.3220925,1007.205579,94.607188,32.20316361,26.90396603
2022,8,7.781791922,1008.172685,95.04817866,31.47564032,26.56043994
2022,9,12.31118635,1009.370602,96.48857687,30.53336606,25.38176352
2022,10,3.445966546,1013.057309,90.36239571,29.93030093,24.86032907
2022,11,2.351250842,1012.798557,91.09164299,30.91958414,24.28734939
2022,12,0.001285542,1015.883166,86.42849824,28.17458406,21.72766497
2023,1,0.746530537,1016.547199,85.73463624,28.79400384,17.1140792
2023,2,0.428526637,1014.989065,86.80565867,32.88562696,20.50495389
2023,3,0.628613959,1013.471551,84.22891069,35.22354891,21.81119186
2023,4,2.262529815,1009.593545,83.13749787,37.83819075,25.64960933
2023,5,4.217219171,1008.789923,88.59483909,36.08146655,25.64782798
2023,6,7.14483139,1006.589241,92.17748714,34.45797538,25.26699924
2023,7,5.977803852,1007.386928,92.29060851,33.7379791,25.17872991
2023,8,4.598723348,1009.216428,92.62825905,33.41910741,25.15130839
2023,9,9.717017937,1009.82592,96.71176671,31.91231017,24.5328883
2023,10,5.197543245,1013.271413,95.18167897,32.61397769,24.24147269
2012,1,1.745953232,1003.417637,88.50429971,28.74108275,23.0970062
2012,2,0.399837998,1012.167765,89.38629427,30.81021661,24.16009277
2012,3,0.747701806,1011.927068,85.43830813,32.09345,25.27295156
2012,4,3.111670807,1010.394517,88.72623068,33.11060424,25.82305049
2012,5,7.899288546,1006.96926,91.90084649,32.71234021,26.20277351
2012,6,2.944227052,1005.972712,89.12097237,32.05099889,26.78464576
2012,7,4.104006995,1006.484673,90.426611,31.62761523,25.94821455
2012,8,8.04905743,1007.205955,91.35703654,31.06657037,26.30602804
2012,9,7.06335331,1009.571314,95.02857234,30.61801765,26.34110397
2012,10,2.475125942,1012.404921,92.65045862,31.20502163,25.51912589
2012,11,1.041469121,1012.515498,91.31780866,31.50381822,25.08817154
2012,12,0.08234328,1013.803515,88.82679317,30.68550525,23.83653921
2013,1,0.411482912,1015.948683,87.50842036,28.99394563,22.35073931
2013,2,0.082754519,1013.71286,83.40392849,32.10575011,24.53811026
2013,3,0.813833386,1012.156179,82.11465451,34.18459209,26.27578859
2013,4,1.589374092,1009.701366,83.22827756,34.82053796,27.35295729
2013,5,5.390721184,1008.743629,90.16064865,33.80133066,27.06727884
2013,6,4.940289821,1006.594906,91.64556996,32.22704116,26.74659905
2013,7,9.388280416,1006.701525,93.22528306,31.43547812,27.16207963
2013,8,7.101301942,1007.258524,93.53831861,31.01608624,29.39377441
2013,9,10.93174551,1008.805854,96.46769974,30.250131,29.13363408
2013,10,2.715673013,1012.813465,92.05909064,30.22934183,29.11591412
2013,11,0.22419752,1013.782411,89.51685613,30.36461927,27.96031285
2013,12,0.503825678,1016.813886,88.31659361,26.12263765,23.71584812
2014,1,0.011066103,1018.335612,87.28607308,27.2643319,22.6582085
2014,2,0.203312424,1013.62251,85.82477957,30.64385154,26.96122097
2014,3,1.072191295,1012.823333,84.49055154,33.94224278,28.5152496
2014,4,3.111383618,1010.946869,88.03610313,34.16173902,31.11645567
2014,5,3.607838329,1009.422553,89.02468262,34.21143796,31.65875985
2014,6,7.018808469,1006.276332,91.73126187,32.93627428,31.50958855
2014,7,8.01115035,1006.915958,93.23335164,31.51837841,30.971639
2014,8,7.079067632,1008.78772,93.68741175,31.41338515,33.77013011
2014,9,9.044322298,1009.610315,96.01100116,31.25797371,33.23940126
2014,10,2.777955834,1013.167223,93.86185177,31.07787211,30.08074578
2014,11,0.502075703,1013.893149,93.28103271,31.05859863,32.44297264
2014,12,0.04870966,1016.901714,86.23236807,28.53686903,26.61064849
2015,1,0.118197672,1017.34822,84.04891187,28.25904626,27.26709244
2015,2,1.326827046,1015.638453,88.02456065,30.53444193,30.79800236
2015,3,1.162014781,1013.655673,86.12589088,33.11908049,28.43136542
2015,4,1.995289681,1011.829542,80.81452645,34.50193066,34.40584598
2015,5,2.656290252,1008.87618,86.90891545,35.00252442,32.52524848
2015,6,3.512639925,1008.001406,88.93493136,33.8178054,34.82842738
2015,7,7.508920213,1007.605035,91.19644134,31.86498004,31.88387887
2015,8,7.501750821,1008.386926,94.22662658,31.7483642,32.98949838
2015,9,5.770505356,1010.066384,95.88562763,31.25840967,33.30281073
2015,10,4.410608814,1013.779022,94.56585123,30.52582992,29.54980146
2015,11,0.86678484,1014.027263,92.32727054,31.55743116,32.22656996
2015,12,0.119106637,1016.529866,88.27438023,30.38900488,28.30918859
2016,1,0.845419118,1016.268458,90.37843082,29.61934831,22.65981394
2016,2,0.049313632,1018.378899,81.64231337,29.40008517,28.22649771
2016,3,0.651335879,1013.503597,76.8909992,33.98769105,26.9727707
2016,4,3.21169745,1009.708545,76.66502863,36.5087617,29.23806272
2016,5,4.648707054,1009.01433,89.03091862,34.28860468,31.72509785
2016,6,7.474743596,1008.618604,91.91044837,32.60100227,27.56046983
2016,7,7.011829478,1008.283916,95.20389368,31.44392089,26.84463478
2016,8,7.6554456,1006.237911,93.16810154,31.71685622,26.86016411
2016,9,9.79447995,1008.630385,96.20386968,30.64702352,29.00297762
2016,10,3.39232962,1010.071864,95.25313392,30.99888077,27.49087204
2016,11,1.313908675,1013.575928,92.35825424,30.52664906,25.24512405
2016,12,0.047954611,1015.452862,87.83271836,28.93253933,23.50493195
2017,1,0.091675595,1015.170461,87.04329091,29.79836833,24.30140689
2017,2,0.144075099,1016.101791,85.84206277,30.48204405,22.70953605
2017,3,3.160459845,1012.590793,89.15363089,32.37208221,27.0567215
2017,4,1.250390559,1011.455508,87.05271584,33.53554444,28.21893749
2017,5,9.326553785,1009.599796,93.84730531,32.170242,27.0140932
2017,6,6.704327409,1007.956234,93.54984961,31.95094067,26.14809488
2017,7,12.81558577,1007.392565,95.25483263,30.71421606,25.43610938
2017,8,7.161055605,1007.764466,94.82388337,31.48773142,27.03513331
2017,9,7.849260568,1009.632143,96.33462757,31.53376178,29.94262142
2017,10,5.811309481,1011.778788,93.30545435,30.5435446,25.02343573
2017,11,0.181963611,1013.173484,87.06285159,30.01909587,23.85153068
2017,12,0.174931656,1016.496699,87.70531616,28.05851981,23.98193333
2018,1,0.147082793,1013.842095,88.4315091,29.32950413,26.94292151
2018,2,0.439470065,1015.808066,85.82392103,29.42154142,25.61129767
2018,3,1.539572014,1012.790174,87.7332037,31.72791958,26.97081773
2018,4,3.772464791,1011.829951,89.06863648,32.60182154,27.48609196
2018,5,7.012474799,1010.578312,94.16250299,32.57730808,26.22497498
2018,6,5.343382679,1007.469591,91.76775522,32.25610812,26.11258631
2018,7,8.468518901,1005.37741,92.92739775,30.78125359,25.80341901
2018,8,5.89432293,1006.282261,93.51052056,30.53147132,26.98028462
2018,9,5.785149912,1009.930583,95.19893218,31.66407939,29.4644504
2018,10,1.239758779,1013.587195,91.49017841,31.79510104,25.5902255
2018,11,0.605677138,1014.269754,90.20455703,31.0830476,24.57267296
2018,12,0.280820765,1015.234566,87.25120831,30.42986201,24.71028002
2019,1,0.002635274,1016.694218,85.27571556,29.99405789,27.002718
2019,2,0.506515524,1014.127579,86.44171952,33.07542116,29.125217
2019,3,0.914906808,1011.923342,81.66346818,34.59015638,30.22781503
2019,4,2.607813033,1010.111961,85.71304295,35.24714449,31.29805854
2019,5,5.577740776,1008.509148,91.21184311,33.4008154,28.1156536
2019,6,2.07980514,1007.385254,90.2375986,33.36604284,31.18626049
2019,7,4.517351549,1007.121726,90.00895934,32.63152523,27.40029716
2019,8,15.44655829,1006.358358,93.53021738,31.01529254,30.53758447
2019,9,10.10507183,1010.942328,93.79124855,30.67293533,28.72996524
2019,10,1.164780298,1012.725833,91.63503185,31.68755201,26.21307136
2019,11,0.14951017,1014.324107,88.38239453,30.33570169,27.45266534
2019,12,0.000928151,1016.821527,86.50420835,28.9872351,23.07294009
2020,1,0.110540663,1015.256284,87.30744832,30.59888782,28.41427758
2020,2,0.019387987,1016.493476,81.90309086,31.1317952,27.07494052
2020,3,1.992173123,1012.112105,85.84812611,33.58024598,28.49657866
